"분류번호","측정소명","년/월/일","회차","경도","위도","채수시각","DO(㎎/L)","BOD(㎎/L)","COD(㎎/L)","TN(㎎/L)","TP(㎎/L)","TOC(㎎/L)","SS(㎎/L)"
"3011A53","무심천1","2016/09/27","3회차","127°30'6.27""","36°35'6.1""","13:30","10.3","2.1","5.2","1.135","0.146","3.7","3.6"
"3011A65","무심천3","2016/09/27","3회차","127°27'16.1""","36°40'30.8""","13:00","7.8","4.0","7.5","2.187","0.360","4.9","6.4"
"3011A40","미호강5","2016/09/27","3회차","127°30'34.8""","36°46'19.7""","10:10","8.4","1.4","5.6","1.819","0.077","3.8","9.1"
"3011A84","미호강9","2016/09/27","3회차","127°18'59.57""","36°34'55.88""","11:50","8.6","3.0","11.5","4.484","0.112","6.4","10.4"
"3010A30","백천","2016/09/27","3회차","127°21'41.41""","36°31'33.81""","12:30","9.1","5.1","8.3","1.736","0.215","6.0","11.2"
"3011A78","병천천1","2016/09/27","3회차","127°19'33.72""","36°43'27.09""","10:00","5.9","1.1","5.6","2.570","0.135","4.3","3.8"
"3011A43","보강천1","2016/09/27","3회차","127°34'49.96""","36°47'12.95""","11:10","8.2","1.2","4.0","0.750","0.077","3.3","3.6"
"3011A68","석남천","2016/09/27","3회차","127°23'17.65""","36°39'34.28""","14:30","8.1","9.8","12.2","10.409","0.230","11.4","6.8"
"3010A15","세종1","2016/09/27","3회차","127°23'23.41""","36°29'44.91""","14:20","6.4","5.1","9.3","5.030","0.259","5.3","23.2"
"3008A55","용호천","2016/09/27","3회차","127°27'8.04""","36°26'53.6""","10:00","10.6","2.0","5.8","0.987","0.121","3.4","8.8"
"3009A30","유등천1","2016/09/27","3회차","127°22'20.25""","36°14'58.74""","09:40","9.8","0.4","2.5","1.858","0.008","2.4","1.7"
"3011A87","조천2","2016/09/27","3회차","127°17'58.66""","36°35'8.48""","11:00","8.2","1.4","4.1","3.702","0.060","3.4","2.1"
"3009A80","갑천7","2016/09/27","4회차","127°23'59.87""","36°27'13.72""","14:00","7.1","4.8","11.0","3.772","0.436","6.4","26.3"
"3008A52","대청","2016/09/27","4회차","127°28'30.32""","36°28'33.27""","10:00","5.5","0.8","5.0","1.751","0.025","3.8","2.2"
"3011A97","미호강10","2016/09/27","4회차","127°19'8.29""","36°31'29.17""","12:30","8.9","4.6","9.5","3.653","0.138","5.7","14.0"
"3010A20","부강","2016/09/27","4회차","127°21'49.14""","36°30'59.78""","11:00","7.3","1.6","6.2","3.061","0.085","4.5","6.2"
"3004A30","봉황천","2016/09/28","1회차","127°33'6.39""","36°6'38.12""","10:24","8.8","0.8","5.4","2.321","0.048","3.5","3.7"
"3004A50","영동","2016/09/28","1회차","127°42'27.7""","36°12'43.4""","11:05","8.4","0.4","3.9","1.805","0.013","2.5","2.2"
"3004A20","제원1","2016/09/28","1회차","127°34'.88""","36°6'39.83""","10:37","8.3","0.4","3.8","1.710","0.015","2.8","1.6"
"3014A50","금강갑문","2016/09/28","3회차","126°45'10.9""","36°0'52.4""","13:40","6.1","2.4","8.0","1.745","0.177","4.5","19.6"
"3011A15","미호강2","2016/09/28","3회차","127°27'41.89""","36°56'10.41""","10:40","8.8","3.1","7.1","4.547","0.287","4.5","6.0"
"3012A73","석성천1","2016/09/28","3회차","127°4'2.08""","36°15'40.69""","14:00","9.3","1.6","6.7","1.188","0.183","4.0","21.4"
"3011A48","성암천","2016/09/28","3회차","127°27'39.63""","36°44'42.04""","13:30","11.4","2.1","5.9","2.050","0.161","3.6","10.2"
"3012A19","세종2","2016/09/28","3회차","127°11'46""","36°26'29.98""","11:00","8.7","3.0","7.2","2.741","0.137","5.0","12.0"
"3011A79","용두천","2016/09/28","3회차","127°23'50.27""","36°45'28.08""","14:30","14.3","3.2","8.0","2.969","0.286","5.2","4.5"
"3012A08","용수천1","2016/09/28","3회차","127°16'30.81""","36°25'40.22""","09:30","9.8","0.4","3.5","0.920","0.075","2.3","5.8"
"3011A17","한천","2016/09/28","3회차","127°30'18.88""","36°54'42.61""","11:30","10.2","4.2","6.4","3.300","0.255","4.6","3.6"
"3014A10","강경","2016/09/28","4회차","127°0'23.9""","36°9'15.3""","11:40","9.1","3.3","8.7","2.038","0.250","4.8","14.0"
"3012A65","금천","2016/09/28","4회차","126°53'7.52""","36°14'53.49""","11:40","9.4","4.2","8.7","0.970","0.219","4.7","12.8"
"3014A45","길산천2","2016/09/28","4회차","126°44'23.17""","36°2'41.9""","14:40","11.4","5.8","13.4","1.117","0.275","5.9","20.3"
"3013A50","논산천4","2016/09/28","4회차","127°0'38.2""","36°9'57.3""","11:00","5.2","4.0","8.9","2.008","0.387","4.9","10.3"
"3012A17","대교천2","2016/09/28","4회차","127°14'17.58""","36°28'26.45""","13:20","9.8","0.7","4.5","1.416","0.269","3.3","4.5"
"3012A37","목면","2016/09/28","4회차","127°0'31.9""","36°23'3.6""","13:00","9.6","2.3","7.5","2.387","0.141","4.6","8.1"
"3014A15","산북천","2016/09/28","4회차","126°56'32.99""","36°6'28.06""","12:50","8.3","6.1","11.5","2.255","0.377","6.7","24.4"
"3012A77","석성천3","2016/09/28","4회차","126°59'47.88""","36°12'13.96""","13:00","5.9","3.0","8.8","1.633","0.293","5.2","23.8"
"3012A05","연기","2016/09/28","4회차","127°16'15.4""","36°28'40.7""","10:00","6.3","2.4","7.5","3.242","0.220","4.5","11.4"
"3006A10","옥천","2016/09/28","4회차","127°38'44.8""","36°16'59.6""","11:30","9.5","0.6","4.3","2.475","0.018","2.8","1.5"
"3012A10","용수천2","2016/09/28","4회차","127°16'25.68""","36°27'31.68""","10:20","11.4","0.5","3.8","0.848","0.139","2.6","2.8"
"3012A35","유구천","2016/09/28","4회차","127°3'4.34""","36°28'5.61""","16:00","11.2","1.0","2.6","0.454","0.067","2.3","2.9"
"3012A53","정동","2016/09/28","4회차","126°55'23.9""","36°18'11.6""","14:30","9.4","2.2","7.6","1.893","0.156","4.8","16.8"
"3012A25","정안천","2016/09/28","4회차","127°7'32.07""","36°28'17.16""","15:10","9.4","1.1","4.4","1.343","0.140","2.5","4.5"
"3012A52","지천2","2016/09/28","4회차","126°54'48.92""","36°19'18.79""","10:50","9.0","0.9","4.7","0.874","0.090","3.1","3.3"
"3008A60","현도","2016/09/28","4회차","127°27'9.78""","36°26'56.95""","09:40","8.2","0.7","8.8","1.730","0.022","3.7","1.9"
"3302A52","고부천3","2016/09/29","3회차","126°46'46.16""","35°44'27.67""","11:00","7.2","3.4","9.1","1.713","0.125","6.9","25.4"
"3013A17","노성천1","2016/09/29","3회차","127°8'21.07""","36°18'35.24""","10:50","7.7","0.6","5.7","1.171","0.096","4.2","3.6"
"3013A05","논산천1","2016/09/29","3회차","127°15'31.02""","36°7'11.05""","14:00","8.0","0.5","2.6","1.499","0.016","2.3","0.5"
"3013A15","연산천","2016/09/29","3회차","127°13'38.95""","36°14'44.46""","12:00","7.0","0.6","2.9","1.680","0.088","2.6","3.4"
"3302A65","원평천3","2016/09/29","3회차","126°47'47.6""","35°46'50.1""","12:30","8.7","3.6","9.1","1.853","0.092","7.4","5.3"
"3301A20","전주","2016/09/29","3회차","127°5'59.1""","35°53'46.7""","11:10","7.8","0.5","4.5","1.119","0.035","3.7","2.1"
"3301A40","전주천7","2016/09/29","3회차","127°5'26.1""","35°52'59.1""","12:00","6.7","3.6","14.7","10.647","0.129","11.3","6.0"
"3302A35","정읍천4","2016/09/29","3회차","126°51'49.2""","35°40'45.67""","13:00","9.0","1.4","8.2","4.223","0.080","6.1","8.4"
"3301A60","탑천","2016/09/29","3회차","126°51'23.7""","35°55'30.3""","13:30","7.4","2.8","8.4","2.462","0.074","6.7","12.8"
"3012A30","곰나루","2016/09/29","4회차","127°6'39.64""","36°28'27.75""","09:37","9.0","2.9","8.7","2.861","0.071","5.6","12.6"
"3012A40","공주2","2016/09/29","4회차","126°59'13.8""","36°20'31.3""","10:00","9.0","2.2","8.9","2.461","0.077","5.7","14.6"
"3301A55","김제","2016/09/29","4회차","126°57'24""","35°54'24.5""","13:00","12.9","6.6","12.9","4.687","0.154","8.2","16.7"
"3302A40","동진강3","2016/09/29","4회차","126°49'2.7""","35°43'2.9""","14:00","9.0","3.5","7.4","2.867","0.121","4.9","19.3"
"3012A60","부여1","2016/09/29","4회차","126°53'32.8""","36°16'32.6""","10:17","9.0","3.2","9.1","2.079","0.096","5.6","18.0"
"3012A70","부여2","2016/09/29","4회차","126°56'56.1""","36°14'39.1""","10:38","8.5","4.0","9.8","1.900","0.115","6.0","17.7"
"3012A80","성동","2016/09/29","4회차","127°0'12.73""","36°10'22.52""","12:49","8.2","2.6","9.2","2.102","0.102","5.6","17.1"
"3014A30","양화","2016/09/29","4회차","126°52'24.13""","36°6'27.13""","11:04","8.0","1.7","8.9","2.068","0.095","5.1","13.1"
"3101A60","곡교천2","2016/09/30","4회차","126°56'2.2""","36°49'17.9""","10:20","7.6","4.5","12.2","7.497","0.472","6.8","11.7"
"3009A80","갑천7","2016/10/04","1회차","127°23'59.87""","36°27'13.72""","15:50","10.7","0.8","7.9","4.884","0.151","5.4","5.1"
"3301A05","고산","2016/10/04","1회차","127°13'1.5""","35°58'27.7""","14:52","9.6","1.0","3.4","2.082","정량한계미만","2.3","2.1"
"3012A20","공주1","2016/10/04","1회차","127°7'27.58""","36°27'59.19""","12:10","11.0","3.3","7.8","2.839","0.107","5.2","11.9"
"3012A32","금강","2016/10/04","1회차","127°6'.1""","36°27'52.7""","11:40","9.7","2.1","7.1","2.534","0.052","4.4","9.6"
"3008A52","대청","2016/10/04","1회차","127°28'30.32""","36°28'33.27""","10:00","5.8","0.6","6.7","1.705","0.035","3.5","2.9"
"3008A40","대청댐","2016/10/04","1회차","127°28'35.5""","36°22'16.2""","14:05","5.5","1.2","5.3","0.892","0.031","3.5","3.5"
"3011A53","무심천1","2016/10/04","1회차","127°30'6.27""","36°35'6.1""","13:00","7.2","1.4","4.6","1.242","0.094","3.1","7.2"
"3011A65","무심천3","2016/10/04","1회차","127°27'16.1""","36°40'30.8""","12:20","7.9","1.8","5.8","1.317","0.135","3.8","5.4"
"3011A97","미호강10","2016/10/04","1회차","127°19'8.29""","36°31'29.17""","13:25","5.5","2.1","7.9","3.672","0.108","4.5","8.2"
"3011A40","미호강5","2016/10/04","1회차","127°30'34.8""","36°46'19.7""","09:40","7.6","2.5","8.6","2.430","0.127","4.0","27.8"
"3011A84","미호강9","2016/10/04","1회차","127°18'59.57""","36°34'55.88""","12:30","7.9","2.1","8.8","3.596","0.111","4.6","20.7"
"3010A30","백천","2016/10/04","1회차","127°21'41.41""","36°31'33.81""","12:00","7.7","0.9","4.5","1.304","0.101","3.2","1.1"
"3303A10","백천내","2016/10/04","1회차","126°36'36.5""","35°39'17.1""","11:00","7.9","0.6","2.1","1.091","0.005","1.4","2.5"
"3011A78","병천천1","2016/10/04","1회차","127°19'33.72""","36°43'27.09""","10:30","5.0","1.2","6.6","2.461","0.185","4.1","2.9"
"3011A43","보강천1","2016/10/04","1회차","127°34'49.96""","36°47'12.95""","11:00","7.0","2.0","7.4","1.831","0.217","4.4","19.3"
"3010A20","부강","2016/10/04","1회차","127°21'49.14""","36°30'59.78""","11:00","9.0","0.8","6.0","3.978","0.092","3.9","6.1"
"3012A42","부여","2016/10/04","1회차","126°56'39.9""","36°19'19.5""","10:40","8.1","2.3","7.2","2.413","0.094","4.3","12.0"
"3301A45","삼례","2016/10/04","1회차","127°4'3.2""","35°53'54.4""","15:20","7.7","2.9","8.0","4.817","0.075","5.2","4.0"
"3011A68","석남천","2016/10/04","1회차","127°23'17.65""","36°39'34.28""","14:30","4.6","7.2","9.2","10.847","0.110","8.9","11.2"
"3010A15","세종1","2016/10/04","1회차","127°23'23.41""","36°29'44.91""","14:00","9.4","2.5","6.8","3.098","0.125","4.1","5.1"
"3006A10","옥천","2016/10/04","1회차","127°38'44.8""","36°16'59.6""","10:46","10.0","0.4","4.0","1.999","0.021","2.4","2.0"
"3008A55","용호천","2016/10/04","1회차","127°27'8.04""","36°26'53.6""","10:10","7.1","1.6","3.4","1.290","0.051","2.6","0.6"
"3009A30","유등천1","2016/10/04","1회차","127°22'20.25""","36°14'58.74""","10:00","11.2","0.6","2.7","1.928","0.018","1.7","1.5"
"3301A51","익산천1","2016/10/04","1회차","127°2'6.9""","35°55'29.7""","14:40","9.6","2.1","6.8","3.499","0.137","5.0","15.0"
"3301A52","익산천2","2016/10/04","1회차","127°1'57.9""","35°55'8.8""","14:43","8.9","3.3","9.3","4.364","0.286","6.2","15.2"
"3301A53","익산천3","2016/10/04","1회차","127°1'47.6""","35°54'9.2""","14:24","9.1","2.8","7.8","3.655","0.206","5.4","21.8"
"3011A87","조천2","2016/10/04","1회차","127°17'58.66""","36°35'8.48""","11:40","8.9","1.5","4.7","3.163","0.040","2.8","2.8"
"3001A20","진안천","2016/10/04","1회차","127°27'16.4""","35°48'39.6""","14:00","8.7","1.0","3.5","2.539","0.084","2.6","4.0"
"3008A60","현도","2016/10/04","1회차","127°27'9.78""","36°26'56.95""","09:44","5.0","0.6","5.3","1.513","0.028","3.3","1.9"
"3014A10","강경","2016/10/05","1회차","127°0'23.9""","36°9'15.3""","11:30","9.6","1.6","7.1","1.851","0.202","4.5","22.0"
"3012A30","곰나루","2016/10/05","1회차","127°6'39.64""","36°28'27.75""","09:49","9.5","2.8","8.4","2.791","0.076","4.9","11.9"
"3012A40","공주2","2016/10/05","1회차","126°59'13.8""","36°20'31.3""","10:12","8.7","1.9","8.2","2.717","0.080","8.4","16.4"
"3014A50","금강갑문","2016/10/05","1회차","126°45'10.9""","36°0'52.4""","13:20","8.0","1.8","7.2","1.741","0.181","4.7","18.7"
"3012A65","금천","2016/10/05","1회차","126°53'7.52""","36°14'53.49""","11:40","7.6","2.2","7.2","0.829","0.172","4.3","12.0"
"3014A45","길산천2","2016/10/05","1회차","126°44'23.17""","36°2'41.9""","14:20","6.6","6.0","8.6","0.827","0.211","6.2","20.3"
"3013A50","논산천4","2016/10/05","1회차","127°0'38.2""","36°9'57.3""","10:20","9.2","2.1","8.6","2.768","0.311","5.6","20.3"
"3201A10","당진천1","2016/10/05","1회차","126°37'28""","36°53'48.7""","13:50","7.9","1.4","4.3","0.731","0.037","3.0","4.0"
"3012A17","대교천2","2016/10/05","1회차","127°14'17.58""","36°28'26.45""","12:40","8.6","0.6","4.0","0.982","0.085","2.9","11.0"
"3202A60","도당천","2016/10/05","1회차","126°31'8.76""","36°44'8.16""","15:35","8.1","0.7","3.2","1.038","0.016","2.4","0.8"
"3202A30","둔당천","2016/10/05","1회차","126°25'48.66""","36°45'39.39""","15:25","7.4","0.6","5.6","0.953","0.068","3.3","1.6"
"3012A37","목면","2016/10/05","1회차","127°0'31.9""","36°23'3.6""","13:00","9.0","1.8","6.8","2.161","0.148","4.6","15.3"
"3011A15","미호강2","2016/10/05","1회차","127°27'41.89""","36°56'10.41""","10:30","7.4","4.4","7.7","3.214","0.338","4.9","10.0"
"3012A60","부여1","2016/10/05","1회차","126°53'32.8""","36°16'32.6""","10:33","8.3","1.9","8.0","2.385","0.084","7.0","17.4"
"3012A70","부여2","2016/10/05","1회차","126°56'56.1""","36°14'39.1""","10:50","8.8","2.8","9.0","2.316","0.109","6.5","23.9"
"3014A15","산북천","2016/10/05","1회차","126°56'32.99""","36°6'28.06""","12:30","8.6","5.9","12.5","1.668","0.555","6.5","48.5"
"3012A73","석성천1","2016/10/05","1회차","127°4'2.08""","36°15'40.69""","14:40","6.1","5.1","10.8","2.364","0.426","6.3","20.7"
"3012A77","석성천3","2016/10/05","1회차","126°59'47.88""","36°12'13.96""","13:30","7.0","2.0","8.5","1.516","0.246","5.5","20.0"
"3012A80","성동","2016/10/05","1회차","127°0'12.73""","36°10'22.52""","12:25","8.8","2.1","8.7","1.882","0.114","6.8","21.4"
"3011A48","성암천","2016/10/05","1회차","127°27'39.63""","36°44'42.04""","14:00","6.7","2.0","6.0","1.702","0.181","3.4","20.3"
"3012A19","세종2","2016/10/05","1회차","127°11'46""","36°26'29.98""","11:30","8.7","1.9","6.6","3.164","0.127","4.4","8.0"
"3014A30","양화","2016/10/05","1회차","126°52'24.13""","36°6'27.13""","11:19","7.8","1.6","6.4","2.048","0.115","5.3","18.0"
"3012A05","연기","2016/10/05","1회차","127°16'15.4""","36°28'40.7""","10:00","7.5","1.2","6.0","3.028","0.102","4.4","7.4"
"3008A10","옥천천","2016/10/05","1회차","127°33'17.4""","36°19'42.2""","11:35","6.9","2.5","2.6","4.993","0.471","0.0","0.0"
"3202A80","와룡천","2016/10/05","1회차","126°32'59""","36°36'1.1""","16:10","11.5","0.6","4.4","1.601","0.045","2.6","5.2"
"3011A79","용두천","2016/10/05","1회차","127°23'50.27""","36°45'28.08""","15:00","8.2","4.0","9.8","3.046","0.304","6.2","10.8"
"3012A08","용수천1","2016/10/05","1회차","127°16'30.81""","36°25'40.22""","09:30","8.2","0.5","3.7","0.947","0.051","2.6","3.0"
"3012A10","용수천2","2016/10/05","1회차","127°16'25.68""","36°27'31.68""","10:10","7.7","0.7","3.8","0.491","0.055","2.7","4.4"
"3203A30","웅천천1","2016/10/05","1회차","126°40'33.41""","36°17'27.1""","11:30","10.2","1.0","1.6","2.758","0.021","1.2","3.1"
"3012A35","유구천","2016/10/05","1회차","127°3'4.34""","36°28'5.61""","14:50","10.2","1.1","3.6","0.381","0.038","2.1","3.0"
"3202A20","장검천","2016/10/05","1회차","126°23'23.64""","36°43'16.32""","15:10","7.2","3.5","9.4","5.936","0.275","5.4","2.4"
"3012A53","정동","2016/10/05","1회차","126°55'23.9""","36°18'11.6""","14:00","8.0","2.1","6.8","2.158","0.166","4.9","16.8"
"3012A25","정안천","2016/10/05","1회차","127°7'32.07""","36°28'17.16""","13:30","8.5","2.6","4.4","0.874","0.070","2.7","13.0"
"3012A52","지천2","2016/10/05","1회차","126°54'48.92""","36°19'18.79""","11:10","8.5","0.9","4.1","0.925","0.079","2.9","5.7"
"3202A50","청지천","2016/10/05","1회차","126°28'31.8""","36°46'4.08""","15:45","9.4","3.0","7.2","2.897","0.059","4.2","12.8"
"3202A10","태안천","2016/10/05","1회차","126°19'43.38""","36°44'22.91""","14:55","8.0","0.6","5.1","5.649","0.399","3.2","1.6"
"3011A17","한천","2016/10/05","1회차","127°30'18.88""","36°54'42.61""","11:30","7.9","5.1","9.1","2.889","0.306","5.5","41.3"
"3302A52","고부천3","2016/10/06","1회차","126°46'46.16""","35°44'27.67""","10:30","6.3","3.0","14.0","3.475","0.462","6.5","56.5"
"3101A60","곡교천2","2016/10/06","1회차","126°56'2.2""","36°49'17.9""","11:00","7.6","3.4","11.1","7.320","0.420","6.8","9.4"
"3301A55","김제","2016/10/06","1회차","126°57'24""","35°54'24.5""","10:40","8.1","3.4","8.6","2.402","0.426","6.2","24.5"
"3013A17","노성천1","2016/10/06","1회차","127°8'21.07""","36°18'35.24""","10:10","12.3","1.2","5.9","1.539","0.186","4.4","3.4"
"3013A20","노성천2","2016/10/06","1회차","127°5'37.04""","36°13'8.6""","11:50","9.2","0.4","5.0","0.818","0.060","3.1","20.0"
"3013A05","논산천1","2016/10/06","1회차","127°15'31.02""","36°7'11.05""","11:30","13.3","0.7","2.7","2.339","0.057","2.1","1.3"
"3013A10","논산천2","2016/10/06","1회차","127°12'9.59""","36°10'28.47""","13:40","9.8","0.5","2.7","0.976","0.028","1.9","1.6"
"3013A30","논산천3","2016/10/06","1회차","127°4'49.8""","36°12'35.44""","12:00","8.8","1.5","5.5","0.893","0.048","3.0","9.6"
"3012A15","대교천1","2016/10/06","1회차","127°12'31.7""","36°29'58.8""","15:34","7.8","0.4","3.3","0.985","0.015","2.3","5.6"
"3302A40","동진강3","2016/10/06","1회차","126°49'2.7""","35°43'2.9""","14:00","6.9","7.4","14.5","4.322","0.887","8.4","40.0"
"3009A05","두계천","2016/10/06","1회차","127°15'13.7""","36°16'51.9""","14:00","8.9","0.6","4.0","0.830","0.026","2.4","4.0"
"3013A40","방축천","2016/10/06","1회차","127°3'12.67""","36°10'22.65""","12:40","9.0","2.6","8.8","0.982","0.085","5.3","6.8"
"3012A75","석성천2","2016/10/06","1회차","127°1'52.89""","36°14'6.46""","11:40","7.2","1.7","6.7","0.643","0.065","4.1","13.2"
"3013A60","수철천","2016/10/06","1회차","127°5'37.8""","36°6'3.72""","13:10","7.9","3.1","6.9","2.192","0.181","4.1","3.6"
"3013A15","연산천","2016/10/06","1회차","127°13'38.95""","36°14'44.46""","13:30","12.3","0.8","3.1","1.641","0.116","2.5","2.8"
"3302A65","원평천3","2016/10/06","1회차","126°47'47.6""","35°46'50.1""","11:30","6.4","3.7","12.6","3.334","0.552","7.1","35.0"
"3011A90","월하천","2016/10/06","1회차","127°17'17.5""","36°34'14.4""","10:05","9.5","0.4","4.6","1.557","0.058","3.7","2.4"
"3301A20","전주","2016/10/06","1회차","127°5'59.1""","35°53'46.7""","12:10","8.0","1.2","4.4","1.347","0.124","4.0","2.7"
"3301A40","전주천7","2016/10/06","1회차","127°5'26.1""","35°52'59.1""","11:30","7.5","3.4","10.9","3.559","0.305","7.4","12.7"
"3302A35","정읍천4","2016/10/06","1회차","126°51'49.2""","35°40'45.67""","13:20","7.6","2.4","9.1","3.047","0.368","6.8","24.2"
"3011A85","조천1","2016/10/06","1회차","127°18'20.9""","36°36'11.8""","14:56","10.3","0.5","4.0","0.715","0.010","2.0","0.8"
"3301A60","탑천","2016/10/06","1회차","126°51'23.7""","35°55'30.3""","13:30","6.1","4.2","10.8","2.040","0.494","6.6","20.6"
"3001A10","가막","2016/10/07","1회차","127°31'4.1""","35°48'7.6""","10:30","9.4","1.5","4.5","2.917","0.077","3.1","3.3"
"3013A80","강경천","2016/10/07","1회차","127°1'29.46""","36°9'44.46""","10:34","8.7","2.5","11.4","3.683","0.273","7.7","12.2"
"3203A10","광천천","2016/10/07","1회차","126°38'32.28""","36°30'43.56""","10:35","5.9","5.3","16.9","10.958","0.312","10.4","2.8"
"3001A05","구량천","2016/10/07","1회차","127°36'53.72""","35°52'.65""","11:40","10.2","0.7","3.4","1.685","0.026","2.4","0.6"
"3005A25","금상천","2016/10/07","1회차","127°51'28.26""","36°15'20.36""","11:20","9.5","1.1","5.2","2.743","0.103","3.5","2.0"
"3014A40","길산천1","2016/10/07","1회차","126°43'50.96""","36°4'28.9""","12:00","9.4","3.5","7.3","0.746","0.017","4.6","18.4"
"3203A20","대천천","2016/10/07","1회차","126°35'55.3""","36°20'48.1""","11:00","6.9","3.0","5.2","1.920","0.055","2.5","1.2"
"3013A70","마산천","2016/10/07","1회차","127°3'19.77""","36°7'7.14""","10:20","10.1","2.2","10.2","3.179","0.288","6.7","26.7"
"3003A30","무주남대천3","2016/10/07","1회차","127°37'12.64""","36°0'9.1""","10:30","11.2","0.5","4.0","1.936","0.050","3.0","0.6"
"3101A20","무한천1","2016/10/07","1회차","126°47'9.54""","36°34'7.72""","14:25","8.6","0.9","4.4","1.110","0.046","2.1","1.2"
"3007A40","보청천3","2016/10/07","1회차","127°49'4.7""","36°22'36.72""","10:30","9.5","1.0","4.5","1.324","0.068","3.3","1.1"
"3004A05","부리","2016/10/07","1회차","127°35'36.86""","36°2'56.1""","11:40","10.3","1.0","4.3","1.905","0.072","3.2","4.1"
"3008A02","상곡천","2016/10/07","1회차","127°34'3.84""","36°13'11.72""","14:00","5.9","0.6","3.5","2.141","0.050","2.4","0.9"
"3002A40","용담","2016/10/07","1회차","127°32'7.38""","35°58'14.91""","12:00","8.8","0.7","3.9","1.816","0.035","2.9","2.2"
"3012A55","은산천","2016/10/07","1회차","126°52'17.5""","36°17'44.5""","12:45","7.6","0.7","3.8","1.249","0.025","2.4","11.2"
"3006A05","이원","2016/10/07","1회차","127°40'10.1""","36°14'25""","12:00","9.1","0.9","6.6","2.144","0.067","4.1","5.4"
"3001A30","정자천","2016/10/07","1회차","127°26'24.81""","35°51'22.74""","10:30","7.1","0.6","2.9","2.400","0.010","1.8","1.6"
"3004A40","제원2","2016/10/07","1회차","127°35'21.55""","36°6'59.03""","10:00","9.1","0.5","5.2","2.022","0.070","3.7","3.7"
"3012A50","지천1","2016/10/07","1회차","126°51'31.9""","36°19'33.9""","13:35","9.5","0.4","3.3","0.897","0.027","2.1","2.8"
"3005A30","초강2","2016/10/07","1회차","127°43'17.6""","36°13'49""","11:00","9.7","0.6","4.8","2.202","0.064","3.5","3.1"
"3008A05","추풍천","2016/10/07","1회차","127°30'35.24""","36°14'21.29""","13:10","11.0","0.8","3.5","2.228","0.058","2.8","1.8"
"3203A50","판교천","2016/10/07","1회차","126°40'43.68""","36°5'30.12""","11:40","12.5","1.1","6.0","1.288","0.099","3.1","7.2"
"3011A60","무심천2","2016/10/10","1회차","127°29'1.82""","36°38'8.85""","13:30","13.6","0.7","5.0","1.445","0.101","2.5","3.5"
"3101A25","무한천2","2016/10/10","1회차","126°49'49.7""","36°43'59.2""","13:15","9.0","1.5","6.0","1.892","0.051","3.6","3.2"
"3011A25","백곡천1","2016/10/10","1회차","127°22'47.6""","36°52'52.4""","11:36","12.8","0.4","3.0","0.959","0.024","1.5","2.7"
"3011A30","백곡천2","2016/10/10","1회차","127°27'41.39""","36°51'16.3""","12:04","9.5","0.9","4.6","0.803","0.039","2.3","8.5"
"3011A80","병천천2","2016/10/10","1회차","127°20'53.3""","36°38'24.6""","14:28","12.0","2.1","5.6","1.831","0.099","2.7","3.6"
"3101A45","삼용천","2016/10/10","1회차","127°9'11.04""","36°47'52.98""","11:46","8.6","1.3","4.6","1.941","0.137","2.9","0.8"
"3301A30","삼천1","2016/10/10","1회차","127°7'4.92""","35°46'21.37""","10:57","9.7","1.8","4.2","3.730","0.061","2.2","1.6"
"3301A35","삼천2","2016/10/10","1회차","127°6'43.22""","35°48'49""","11:32","10.4","2.2","4.6","3.860","0.068","2.5","3.3"
"3301A37","삼천3","2016/10/10","1회차","127°6'21.83""","35°50'8.93""","14:13","9.8","2.4","5.1","3.823","0.078","2.7","3.0"
"3101A55","온천천","2016/10/10","1회차","126°59'31.56""","36°47'45.24""","10:30","6.8","20.5","45.5","6.501","0.126","24.8","28.4"
"3101A40","원성천","2016/10/10","1회차","127°9'11.88""","36°48'1.44""","11:48","8.4","1.8","6.9","3.789","0.269","4.0","2.4"
"3301A25","전주천1","2016/10/10","1회차","127°10'13.75""","35°48'7.28""","10:05","9.9","1.3","3.4","3.464","0.015","1.6","0.7"
"3101A35","천안천1","2016/10/10","1회차","127°8'46.27""","36°47'57.12""","12:00","8.4","1.8","5.4","2.878","0.148","3.1","1.6"
"3101A50","천안천2","2016/10/10","1회차","127°6'48.36""","36°46'51.62""","12:20","7.1","6.2","8.7","7.585","0.268","5.3","1.6"
"3011A35","초평천","2016/10/10","1회차","127°31'17.6""","36°50'42.5""","12:25","14.3","0.5","2.8","0.449","0.012","1.3","1.2"
"3011A10","칠장천","2016/10/10","1회차","127°27'9.37""","36°58'16.91""","11:05","10.6","1.2","4.6","4.479","0.147","2.7","1.1"
"3302A52","고부천3","2016/10/10","2회차","126°46'46.16""","35°44'27.67""","11:30","8.0","2.3","14.0","4.038","0.268","5.6","51.5"
"3012A30","곰나루","2016/10/10","2회차","127°6'39.64""","36°28'27.75""","09:59","8.7","1.9","6.4","2.546","0.141","4.3","10.8"
"3012A20","공주1","2016/10/10","2회차","127°7'27.58""","36°27'59.19""","12:00","7.8","2.1","6.2","2.343","0.180","3.9","9.9"
"3012A40","공주2","2016/10/10","2회차","126°59'13.8""","36°20'31.3""","10:21","9.4","2.6","7.8","2.789","0.097","4.5","15.6"
"3012A32","금강","2016/10/10","2회차","127°6'.1""","36°27'52.7""","11:30","7.8","1.5","6.3","2.345","0.171","3.9","7.1"
